dataset,attribute,class,algorithm,set,num_iterations,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,LogisticRegression,Female,0.8133,0.8593,0.8200,1.0335,0.9665,0.8200,0.8300,0.7500,0.8227,0.6976
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,LogisticRegression,Male,1.2296,0.8593,1.1800,0.9665,0.9665,0.8200,0.8300,0.7500,0.8227,0.6976
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,SVC,Female,0.9602,0.9705,0.8700,1.2679,0.7321,0.8700,0.8467,0.7500,0.8252,0.6881
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,SVC,Male,1.0415,0.9705,1.1300,0.7321,0.7321,0.8700,0.8467,0.7500,0.8252,0.6881
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,GaussianNB,Female,0.9009,0.9397,0.9500,0.9952,0.9952,0.9500,0.7867,0.6700,0.7442,0.6595
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,GaussianNB,Male,1.1100,0.9397,1.0500,1.0048,0.9952,0.9500,0.7867,0.6700,0.7442,0.6595
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,DecisionTreeClassifier,Female,0.8903,0.9285,0.9400,0.9952,0.9952,0.9400,0.7233,0.7100,0.7820,0.6881
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,DecisionTreeClassifier,Male,1.1232,0.9285,1.0600,1.0048,0.9952,0.9400,0.7233,0.7100,0.7820,0.6881
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,RandomForestClassifier,Female,0.8591,0.8836,0.8600,1.0191,0.9809,0.8600,0.8067,0.7700,0.8456,0.6833
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,RandomForestClassifier,Male,1.1640,0.8836,1.1400,0.9809,0.9809,0.8600,0.8067,0.7700,0.8456,0.6833
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,LogisticRegression,Female,0.9480,0.9593,0.9500,1.0718,0.9282,0.9500,0.8233,0.7700,0.8435,0.6929
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,LogisticRegression,Male,1.0548,0.9593,1.0500,0.9282,0.9282,0.9500,0.8233,0.7700,0.8435,0.6929
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,SVC,Female,0.9762,0.9804,0.9900,1.0718,0.9282,0.9900,0.8600,0.8200,0.8816,0.7286
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,SVC,Male,1.0243,0.9804,1.0100,0.9282,0.9282,0.9900,0.8600,0.8200,0.8816,0.7286
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,GaussianNB,Female,0.9738,0.9818,1.0300,0.9952,0.9952,0.9700,0.7767,0.7700,0.8345,0.7310
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,GaussianNB,Male,1.0269,0.9818,0.9700,1.0048,0.9952,0.9700,0.7767,0.7700,0.8345,0.7310
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,DecisionTreeClassifier,Female,0.9713,0.9771,1.0400,0.9139,0.9139,0.9600,0.7200,0.7300,0.8188,0.6357
