dataset,attribute,class,algorithm,set,num_iterations,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,LogisticRegression,Female,0.7663,0.7934,0.8200,0.8230,0.8230,0.8200,0.8833,0.7800,0.8553,0.6810
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,LogisticRegression,Male,1.3050,0.7934,1.1800,1.1770,0.8230,0.8200,0.8833,0.7800,0.8553,0.6810
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,SVC,Female,0.9142,0.9303,0.8900,1.1244,0.8756,0.8900,0.8533,0.8100,0.8725,0.7310
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,SVC,Male,1.0939,0.9303,1.1100,0.8756,0.8756,0.8900,0.8533,0.8100,0.8725,0.7310
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,GaussianNB,Female,0.7705,0.8270,0.7700,1.0335,0.9665,0.7700,0.7833,0.7400,0.8143,0.6905
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,GaussianNB,Male,1.2979,0.8270,1.2300,0.9665,0.9665,0.7700,0.7833,0.7400,0.8143,0.6905
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,DecisionTreeClassifier,Female,0.9738,0.9818,0.8300,1.3589,0.6411,0.8300,0.7233,0.6900,0.7770,0.6357
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,DecisionTreeClassifier,Male,1.0269,0.9818,1.1700,0.6411,0.6411,0.8300,0.7233,0.6900,0.7770,0.6357
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,RandomForestClassifier,Female,0.8826,0.9014,0.8900,1.0191,0.9809,0.8900,0.8167,0.7900,0.8609,0.6976
German Credit,Attribute9,NA,NA,Validation,0,False,Surrogate,RandomForestClassifier,Male,1.1330,0.9014,1.1100,0.9809,0.9809,0.8900,0.8167,0.7900,0.8609,0.6976
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,LogisticRegression,Female,0.7284,0.7835,0.9100,0.5885,0.5885,0.9100,0.8033,0.7100,0.7972,0.6405
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,LogisticRegression,Male,1.3728,0.7835,1.0900,1.4115,0.5885,0.9100,0.8033,0.7100,0.7972,0.6405
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,SVC,Female,0.7832,0.8303,0.9400,0.6938,0.6938,0.9400,0.7867,0.7500,0.8252,0.6881
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,SVC,Male,1.2769,0.8303,1.0600,1.3062,0.6938,0.9400,0.7867,0.7500,0.8252,0.6881
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,GaussianNB,Female,0.5441,0.7027,0.8300,0.5263,0.5263,0.8300,0.7233,0.6800,0.7460,0.6857
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,GaussianNB,Male,1.8379,0.7027,1.1700,1.4737,0.5263,0.8300,0.7233,0.6800,0.7460,0.6857
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,DecisionTreeClassifier,Female,0.9892,0.9930,1.1000,0.8373,0.8373,0.9000,0.6633,0.6700,0.7556,0.6310
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,DecisionTreeClassifier,Male,1.0109,0.9930,0.9000,1.1627,0.8373,0.9000,0.6633,0.6700,0.7556,0.6310
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,RandomForestClassifier,Female,0.8989,0.9238,0.9900,0.8900,0.8900,0.9900,0.7633,0.7700,0.8392,0.7119
German Credit,Attribute9,NA,NA,Test,0,False,Surrogate,RandomForestClassifier,Male,1.1125,0.9238,1.0100,1.1100,0.8900,0.9900,0.7633,0.7700,0.8392,0.7119
German Credit,Attribute9,NA,NA,Validation,0,False,Test,XGBClassifier,Female,0.7419,0.7868,0.7400,0.9809,0.9809,0.7400,0.8167,0.7800,0.8493,0.7095
German Credit,Attribute9,NA,NA,Validation,0,False,Test,XGBClassifier,Male,1.3478,0.7868,1.2600,1.0191,0.9809,0.7400,0.8167,0.7800,0.8493,0.7095
German Credit,Attribute9,NA,NA,Test,0,False,Test,XGBClassifier,Female,0.9165,0.9383,1.0300,0.8373,0.8373,0.9700,0.6700,0.7400,0.8169,0.6810
German Credit,Attribute9,NA,NA,Test,0,False,Test,XGBClassifier,Male,1.0911,0.9383,0.9700,1.1627,0.8373,0.9700,0.6700,0.7400,0.8169,0.6810
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Female,0.8532,0.8724,0.8400,1.0048,0.9952,0.8400,0.9000,0.7500,0.8366,0.6405
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Male,1.1720,0.8724,1.1600,0.9952,0.9952,0.8400,0.9000,0.7500,0.8366,0.6405
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,Female,0.9713,0.9771,0.9100,1.2153,0.7847,0.9100,0.8700,0.7900,0.8591,0.7071
